Date | Time | Message Type | First Two Words | Elapsed Time | Unique ID
2023-09-29 | 14:49:14.304 | [DBG] | Competition synchronization | 00:00:00.4875171 | batchy
2023-09-29 | 14:49:19.332 | [DBG] | Competition synchronization | 00:00:05.5152311 | batchy
2023-09-29 | 14:49:21.744 | [DBG] | Competition synchronization | 00:00:07.9272621 | batchy
2023-09-29 | 14:49:21.746 | [DBG] | Competition synchronization | 00:00:07.9287169 | batchy
2023-09-29 | 14:49:21.750 | [DBG] | Competition synchronization | 00:00:07.9330077 | batchy
2023-09-29 | 14:49:21.755 | [DBG] | Competition synchronization | 00:00:07.9383812 | batchy
2023-09-29 | 14:49:21.762 | [DBG] | Competition synchronization | 00:00:07.9445814 | batchy
2023-09-29 | 14:49:21.763 | [DBG] | Competition synchronization | 00:00:07.9458781 | batchy
2023-09-29 | 14:49:21.769 | [DBG] | Competition synchronization | 00:00:07.9516213 | batchy
2023-09-29 | 14:49:21.771 | [DBG] | Competition synchronization | 00:00:07.9537333 | batchy
2023-09-29 | 14:49:21.772 | [DBG] | Competition synchronization | 00:00:07.9551855 | batchy
2023-09-29 | 14:49:21.777 | [DBG] | Competition synchronization | 00:00:07.9600223 | batchy
2023-09-29 | 14:49:21.786 | [DBG] | Competition synchronization | 00:00:07.9695050 | batchy
2023-09-29 | 14:49:21.791 | [DBG] | Competition synchronization | 00:00:07.9737536 | batchy
2023-09-29 | 14:49:21.794 | [DBG] | Competition synchronization | 00:00:07.9764519 | batchy
2023-09-29 | 14:49:32.273 | [DBG] | Competition synchronization | 00:00:00.4724892 | batchy
2023-09-29 | 14:49:32.395 | [DBG] | GWS Request | 00:00:00.2650152 | batchy
2023-09-29 | 14:49:32.395 | [INF] | Send Bill | 00:00:00.2652230 | batchy
2023-09-29 | 14:49:36.114 | [DBG] | GWS Request | 00:00:00.3440197 | batchy
2023-09-29 | 14:49:36.114 | [INF] | Send Bill | 00:00:00.3436180 | batchy
2023-09-29 | 14:49:36.614 | [DBG] | Competition synchronization | 00:00:04.8127047 | batchy
2023-09-29 | 14:49:38.072 | [INF] | Duplicate SynchronizeCompetitionCommand | 00:00:06.2713587 | batchy
2023-09-29 | 14:49:39.151 | [DBG] | Competition synchronization | 00:00:07.3503325 | batchy
2023-09-29 | 14:49:39.153 | [DBG] | Competition synchronization | 00:00:07.3519834 | batchy
2023-09-29 | 14:49:39.157 | [DBG] | Competition synchronization | 00:00:07.3562184 | batchy
2023-09-29 | 14:49:39.163 | [DBG] | Competition synchronization | 00:00:07.3620257 | batchy
2023-09-29 | 14:49:39.177 | [DBG] | Competition synchronization | 00:00:07.3758177 | batchy
2023-09-29 | 14:49:39.177 | [DBG] | Competition synchronization | 00:00:07.3762675 | batchy
2023-09-29 | 14:49:39.680 | [INF] | Available programs | 00:00:03.5434317 | batchy
2023-09-29 | 14:49:39.685 | [DBG] | Competition synchronization | 00:00:07.8834124 | batchy
2023-09-29 | 14:49:39.689 | [DBG] | Competition synchronization | 00:00:07.8867577 | batchy
2023-09-29 | 14:49:39.690 | [DBG] | Competition synchronization | 00:00:07.8878439 | batchy
2023-09-29 | 14:49:39.695 | [DBG] | Competition synchronization | 00:00:07.8928370 | batchy
2023-09-29 | 14:49:39.705 | [DBG] | Competition synchronization | 00:00:07.9028627 | batchy
2023-09-29 | 14:49:40.179 | [DBG] | Competition synchronization | 00:00:05.2871148 | batchy
2023-09-29 | 14:49:40.183 | [DBG] | Competition synchronization | 00:00:08.3809811 | batchy
2023-09-29 | 14:49:40.186 | [DBG] | Competition synchronization | 00:00:08.3838084 | batchy
2023-09-29 | 14:49:56.744 | [DBG] | GWS Request | 00:00:14.5868344 | batchy
2023-09-29 | 14:49:56.744 | [WRN] | Long wait | 00:00:11.4286537 | batchy
2023-09-29 | 14:49:57.116 | [DBG] | GWS Request | 00:00:11.7996749 | batchy
2023-09-29 | 14:49:57.116 | [INF] | Send Race | 00:00:11.7984815 | batchy
2023-09-29 | 14:49:57.334 | [DBG] | GWS Request | 00:00:00.5890337 | batchy
2023-09-29 | 14:49:57.584 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 14:49:57.948 | [DBG] | Command finished | 00:00:12.6317225 | batchy
2023-09-29 | 14:49:59.740 | [DBG] | Competition synchronization | 00:00:15.5670214 | batchy
2023-09-29 | 14:50:00.179 | [INF] | Duplicate SynchronizeCurrentCompetitionsCommand | 00:00:09.9945717 | batchy
2023-09-29 | 14:50:05.209 | [DBG] | Competition synchronization | 00:00:00.4593833 | batchy
2023-09-29 | 14:50:10.181 | [INF] | Available programs | 00:00:00.4897365 | batchy
2023-09-29 | 14:50:10.746 | [DBG] | Competition synchronization | 00:00:00.5391485 | batchy
2023-09-29 | 14:50:16.215 | [DBG] | Competition synchronization | 00:00:00.4662093 | batchy
2023-09-29 | 14:50:21.684 | [DBG] | Competition synchronization | 00:00:00.4626300 | batchy
2023-09-29 | 14:50:27.183 | [DBG] | Competition synchronization | 00:00:00.4966186 | batchy
2023-09-29 | 14:50:27.588 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 14:50:27.834 | [DBG] | GWS Request | 00:00:00.2460141 | batchy
2023-09-29 | 14:50:28.084 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 14:50:32.655 | [DBG] | Competition synchronization | 00:00:00.4649859 | batchy
2023-09-29 | 14:50:36.460 | [DBG] | GWS Request | 00:00:00.4080234 | batchy
2023-09-29 | 14:50:36.460 | [INF] | Send Race | 00:00:00.4087364 | batchy
2023-09-29 | 14:50:37.292 | [DBG] | Command finished | 00:00:01.2410709 | batchy
2023-09-29 | 14:50:38.168 | [DBG] | Competition synchronization | 00:00:00.5155789 | batchy
2023-09-29 | 14:50:40.714 | [INF] | Available programs | 00:00:00.5246800 | batchy
2023-09-29 | 14:50:43.616 | [DBG] | Competition synchronization | 00:00:00.4407583 | batchy
2023-09-29 | 14:50:49.461 | [DBG] | Competition synchronization | 00:00:00.8464229 | batchy
2023-09-29 | 14:50:54.898 | [DBG] | Competition synchronization | 00:00:00.4326974 | batchy
2023-09-29 | 14:50:58.102 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 14:50:58.336 | [DBG] | GWS Request | 00:00:00.2340134 | batchy
2023-09-29 | 14:50:58.586 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 14:51:00.336 | [DBG] | Competition synchronization | 00:00:00.4411618 | batchy
2023-09-29 | 14:51:03.273 | [DBG] | GWS Request | 00:00:00.3430196 | batchy
2023-09-29 | 14:51:03.273 | [INF] | Send Race | 00:00:00.3429532 | batchy
2023-09-29 | 14:51:04.104 | [DBG] | Command finished | 00:00:01.1740671 | batchy
2023-09-29 | 14:51:05.836 | [DBG] | Competition synchronization | 00:00:00.4960479 | batchy
2023-09-29 | 14:51:07.555 | [DBG] | GWS Request | 00:00:00.3240186 | batchy
2023-09-29 | 14:51:07.556 | [DBG] | Request Voucher | 00:00:00.3240646 | batchy
2023-09-29 | 14:51:08.743 | [DBG] | GWS Request | 00:00:00.3550203 | batchy
2023-09-29 | 14:51:08.743 | [DBG] | Send Type | 00:00:00.6786196 | batchy
2023-09-29 | 14:51:08.743 | [DBG] | Command finished | 00:00:01.5120865 | batchy
2023-09-29 | 14:51:28.601 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 14:51:28.806 | [DBG] | GWS Request | 00:00:00.2050118 | batchy
2023-09-29 | 14:51:29.056 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 14:51:38.056 | [DBG] | GWS Request | 00:00:00.3050175 | batchy
2023-09-29 | 14:51:38.056 | [INF] | Send Bill | 00:00:00.3049135 | batchy
2023-09-29 | 14:51:41.681 | [DBG] | GWS Request | 00:00:00.2900166 | batchy
2023-09-29 | 14:51:41.681 | [INF] | Send Bill | 00:00:00.2896031 | batchy
2023-09-29 | 14:51:42.184 | [DBG] | Competition synchronization | 00:00:00.5002169 | batchy
2023-09-29 | 14:51:45.681 | [DBG] | Competition synchronization | 00:00:03.9964172 | batchy
2023-09-29 | 14:51:46.588 | [DBG] | Competition synchronization | 00:00:04.9028051 | batchy
2023-09-29 | 14:51:47.775 | [DBG] | GWS Request | 00:00:00.2670152 | batchy
2023-09-29 | 14:51:47.775 | [INF] | Send Bill | 00:00:00.2670157 | batchy
2023-09-29 | 14:51:50.003 | [DBG] | Competition synchronization | 00:00:08.3181108 | batchy
2023-09-29 | 14:51:50.006 | [DBG] | Competition synchronization | 00:00:08.3215335 | batchy
2023-09-29 | 14:51:50.013 | [DBG] | Competition synchronization | 00:00:08.3277455 | batchy
2023-09-29 | 14:51:50.020 | [DBG] | Competition synchronization | 00:00:08.3346796 | batchy
2023-09-29 | 14:51:50.022 | [DBG] | Competition synchronization | 00:00:08.3374086 | batchy
2023-09-29 | 14:51:50.032 | [DBG] | Competition synchronization | 00:00:08.3472409 | batchy
2023-09-29 | 14:51:50.035 | [DBG] | Competition synchronization | 00:00:08.3500746 | batchy
2023-09-29 | 14:51:50.040 | [DBG] | Competition synchronization | 00:00:08.3546263 | batchy
2023-09-29 | 14:51:50.043 | [DBG] | Competition synchronization | 00:00:08.3580630 | batchy
2023-09-29 | 14:51:50.266 | [INF] | Duplicate SynchronizeCurrentCompetitionsCommand | 00:00:08.5844910 | batchy
2023-09-29 | 14:51:50.530 | [DBG] | Competition synchronization | 00:00:08.8449692 | batchy
2023-09-29 | 14:51:50.533 | [DBG] | Competition synchronization | 00:00:08.8485815 | batchy
2023-09-29 | 14:51:51.058 | [DBG] | Competition synchronization | 00:00:03.9785617 | batchy
2023-09-29 | 14:51:51.060 | [DBG] | Competition synchronization | 00:00:09.3752120 | batchy
2023-09-29 | 14:51:51.063 | [DBG] | Competition synchronization | 00:00:01.0670908 | batchy
2023-09-29 | 14:51:51.557 | [DBG] | GWS Request | 00:00:00.3680211 | batchy
2023-09-29 | 14:51:51.557 | [INF] | Send Bill | 00:00:00.3677243 | batchy
2023-09-29 | 14:51:51.557 | [DBG] | Competition synchronization | 00:00:00.6511476 | batchy
2023-09-29 | 14:51:52.060 | [DBG] | Competition synchronization | 00:00:00.9967828 | batchy
2023-09-29 | 14:51:52.061 | [INF] | Available programs | 00:00:10.3755302 | batchy
2023-09-29 | 14:51:57.056 | [DBG] | Competition synchronization | 00:00:00.4974886 | batchy
2023-09-29 | 14:51:59.066 | [DBG] | GWS Request | 00:00:00.0020001 | batchy
2023-09-29 | 14:51:59.338 | [DBG] | GWS Request | 00:00:00.2710155 | batchy
2023-09-29 | 14:52:13.151 | [DBG] | GWS Request | 00:00:13.8137901 | batchy
2023-09-29 | 14:52:13.151 | [WRN] | Long wait | 00:00:09.9905714 | batchy
2023-09-29 | 14:52:13.432 | [DBG] | GWS Request | 00:00:10.2715875 | batchy
2023-09-29 | 14:52:13.432 | [INF] | Send Race | 00:00:10.2715609 | batchy
2023-09-29 | 14:52:14.264 | [DBG] | Command finished | 00:00:11.1036351 | batchy
2023-09-29 | 14:52:15.963 | [DBG] | Competition synchronization | 00:00:13.9027615 | batchy
2023-09-29 | 14:52:16.467 | [INF] | Available programs | 00:00:05.7180124 | batchy
2023-09-29 | 14:52:43.169 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 14:52:43.371 | [DBG] | GWS Request | 00:00:00.2020116 | batchy
2023-09-29 | 14:52:43.589 | [DBG] | GWS Request | 00:00:00.2180124 | batchy
2023-09-29 | 14:52:46.436 | [DBG] | Competition synchronization | 00:00:00.4375411 | batchy
2023-09-29 | 14:52:51.308 | [DBG] | Competition synchronization | 00:00:05.3088501 | batchy
2023-09-29 | 14:52:53.784 | [DBG] | Competition synchronization | 00:00:07.7838681 | batchy
2023-09-29 | 14:52:53.788 | [DBG] | Competition synchronization | 00:00:07.7877186 | batchy
2023-09-29 | 14:52:53.793 | [DBG] | Competition synchronization | 00:00:07.7929597 | batchy
2023-09-29 | 14:52:53.799 | [DBG] | Competition synchronization | 00:00:07.7990713 | batchy
2023-09-29 | 14:52:53.800 | [DBG] | Competition synchronization | 00:00:07.8003315 | batchy
2023-09-29 | 14:52:53.806 | [DBG] | Competition synchronization | 00:00:07.8061032 | batchy
2023-09-29 | 14:52:53.809 | [DBG] | Competition synchronization | 00:00:07.8089946 | batchy
2023-09-29 | 14:52:53.811 | [DBG] | Competition synchronization | 00:00:07.8102794 | batchy
2023-09-29 | 14:52:53.815 | [DBG] | Competition synchronization | 00:00:07.8146999 | batchy
2023-09-29 | 14:52:53.820 | [DBG] | Competition synchronization | 00:00:07.8199585 | batchy
2023-09-29 | 14:52:53.827 | [DBG] | Competition synchronization | 00:00:07.8273200 | batchy
2023-09-29 | 14:52:53.831 | [DBG] | Competition synchronization | 00:00:07.8308807 | batchy
2023-09-29 | 14:52:53.834 | [DBG] | Competition synchronization | 00:00:07.8332032 | batchy
2023-09-29 | 14:53:13.605 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 14:53:13.841 | [DBG] | GWS Request | 00:00:00.2360135 | batchy
2023-09-29 | 14:53:14.060 | [DBG] | GWS Request | 00:00:00.2190126 | batchy
2023-09-29 | 14:53:34.916 | [DBG] | Command finished | 00:00:00.0050003 | batchy
2023-09-29 | 14:53:35.438 | [DBG] | Competition synchronization | 00:00:00.5249163 | batchy
2023-09-29 | 14:53:39.498 | [DBG] | Competition synchronization | 00:00:04.5827468 | batchy
2023-09-29 | 14:53:41.151 | [INF] | Duplicate SynchronizeCurrentCompetitionsCommand | 00:00:06.2403569 | batchy
2023-09-29 | 14:53:42.312 | [INF] | Available programs | 00:00:07.3971096 | batchy
2023-09-29 | 14:53:42.318 | [DBG] | Competition synchronization | 00:00:07.4031415 | batchy
2023-09-29 | 14:53:42.321 | [DBG] | Competition synchronization | 00:00:07.4065315 | batchy
2023-09-29 | 14:53:42.326 | [DBG] | Competition synchronization | 00:00:07.4117052 | batchy
2023-09-29 | 14:53:42.333 | [DBG] | Competition synchronization | 00:00:07.4176274 | batchy
2023-09-29 | 14:53:42.334 | [DBG] | Competition synchronization | 00:00:07.4188418 | batchy
2023-09-29 | 14:53:42.339 | [DBG] | Competition synchronization | 00:00:07.4243988 | batchy
2023-09-29 | 14:53:42.342 | [DBG] | Competition synchronization | 00:00:07.4272124 | batchy
2023-09-29 | 14:53:42.343 | [DBG] | Competition synchronization | 00:00:07.4283240 | batchy
2023-09-29 | 14:53:42.348 | [DBG] | Competition synchronization | 00:00:07.4328681 | batchy
2023-09-29 | 14:53:42.352 | [DBG] | Competition synchronization | 00:00:07.4365487 | batchy
2023-09-29 | 14:53:42.359 | [DBG] | Competition synchronization | 00:00:07.4441373 | batchy
2023-09-29 | 14:53:42.362 | [DBG] | Competition synchronization | 00:00:07.4476158 | batchy
2023-09-29 | 14:53:42.365 | [DBG] | Competition synchronization | 00:00:07.4499265 | batchy
2023-09-29 | 14:53:44.071 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 14:53:44.311 | [DBG] | GWS Request | 00:00:00.2390137 | batchy
2023-09-29 | 14:53:44.561 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 14:53:47.034 | [INF] | Available programs | 00:00:00.5312477 | batchy
2023-09-29 | 14:53:52.782 | [DBG] | Competition synchronization | 00:00:00.4291166 | batchy
2023-09-29 | 14:53:55.998 | [DBG] | Competition synchronization | 00:00:03.6442704 | batchy
2023-09-29 | 14:53:56.905 | [DBG] | Competition synchronization | 00:00:04.5506571 | batchy
2023-09-29 | 14:53:59.254 | [DBG] | Competition synchronization | 00:00:06.9005254 | batchy
2023-09-29 | 14:53:59.258 | [DBG] | Competition synchronization | 00:00:06.9047658 | batchy
2023-09-29 | 14:53:59.264 | [DBG] | Competition synchronization | 00:00:06.9100278 | batchy
2023-09-29 | 14:53:59.270 | [DBG] | Competition synchronization | 00:00:06.9162902 | batchy
2023-09-29 | 14:53:59.273 | [DBG] | Competition synchronization | 00:00:06.9189863 | batchy
2023-09-29 | 14:53:59.276 | [DBG] | Competition synchronization | 00:00:06.9216994 | batchy
2023-09-29 | 14:53:59.277 | [DBG] | Competition synchronization | 00:00:06.9227480 | batchy
2023-09-29 | 14:53:59.282 | [DBG] | Competition synchronization | 00:00:06.9275663 | batchy
2023-09-29 | 14:53:59.285 | [DBG] | Competition synchronization | 00:00:06.9312465 | batchy
2023-09-29 | 14:53:59.292 | [DBG] | Competition synchronization | 00:00:06.9386629 | batchy
2023-09-29 | 14:53:59.296 | [DBG] | Competition synchronization | 00:00:06.9424167 | batchy
2023-09-29 | 14:53:59.299 | [DBG] | Competition synchronization | 00:00:06.9448306 | batchy
2023-09-29 | 14:54:04.936 | [DBG] | Command finished | 00:00:00.0010001 | batchy
2023-09-29 | 14:54:14.570 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 14:54:14.780 | [DBG] | GWS Request | 00:00:00.2100120 | batchy
2023-09-29 | 14:54:15.030 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 14:54:58.623 | [DBG] | GWS Request | 00:00:13.5887772 | batchy
2023-09-29 | 14:54:58.813 | [DBG] | GWS Request | 00:00:00.1900109 | batchy
2023-09-29 | 14:54:59.063 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 14:55:29.076 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 14:55:29.283 | [DBG] | GWS Request | 00:00:00.2070119 | batchy
2023-09-29 | 14:55:29.533 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 14:55:59.543 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 14:55:59.815 | [DBG] | GWS Request | 00:00:00.2720155 | batchy
2023-09-29 | 14:56:00.065 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 14:56:30.072 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 14:56:30.285 | [DBG] | GWS Request | 00:00:00.2130122 | batchy
2023-09-29 | 14:56:30.504 | [DBG] | GWS Request | 00:00:00.2190125 | batchy
2023-09-29 | 14:56:57.681 | [DBG] | Command finished | 00:00:00.0050003 | batchy
2023-09-29 | 14:56:58.135 | [DBG] | Competition synchronization | 00:00:00.4558029 | batchy
2023-09-29 | 14:56:59.445 | [INF] | Duplicate SynchronizeCurrentCompetitionsCommand | 00:00:01.7681011 | batchy
2023-09-29 | 14:57:14.850 | [DBG] | Competition synchronization | 00:00:17.1688215 | batchy
2023-09-29 | 14:57:15.240 | [DBG] | GWS Request | 00:00:14.7348428 | batchy
2023-09-29 | 14:57:15.240 | [WRN] | Long wait | 00:00:05.3243046 | batchy
2023-09-29 | 14:57:15.537 | [DBG] | GWS Request | 00:00:05.6213215 | batchy
2023-09-29 | 14:57:15.537 | [INF] | Send Bill | 00:00:05.6210371 | batchy
2023-09-29 | 14:57:15.787 | [DBG] | GWS Request | 00:00:00.5470312 | batchy
2023-09-29 | 14:57:15.881 | [DBG] | Competition synchronization | 00:00:18.2000549 | batchy
2023-09-29 | 14:57:16.006 | [DBG] | GWS Request | 00:00:00.2190126 | batchy
2023-09-29 | 14:57:17.135 | [INF] | Duplicate SynchronizeAvailableProgramsCommand | 00:00:19.4541127 | batchy
2023-09-29 | 14:57:18.818 | [DBG] | GWS Request | 00:00:00.3320190 | batchy
2023-09-29 | 14:57:18.818 | [INF] | Send Bill | 00:00:00.3323943 | batchy
2023-09-29 | 14:57:18.822 | [INF] | Available programs | 00:00:21.1406459 | batchy
2023-09-29 | 14:57:18.827 | [DBG] | Competition synchronization | 00:00:21.1471428 | batchy
2023-09-29 | 14:57:18.837 | [DBG] | Competition synchronization | 00:00:21.1566375 | batchy
2023-09-29 | 14:57:18.843 | [DBG] | Competition synchronization | 00:00:21.1626030 | batchy
2023-09-29 | 14:57:18.850 | [DBG] | Competition synchronization | 00:00:21.1692838 | batchy
2023-09-29 | 14:57:18.853 | [DBG] | Competition synchronization | 00:00:21.1725240 | batchy
2023-09-29 | 14:57:18.856 | [DBG] | Competition synchronization | 00:00:21.1751905 | batchy
2023-09-29 | 14:57:19.358 | [DBG] | Competition synchronization | 00:00:21.6765129 | batchy
2023-09-29 | 14:57:19.362 | [DBG] | Competition synchronization | 00:00:21.6808693 | batchy
2023-09-29 | 14:57:19.370 | [DBG] | Competition synchronization | 00:00:21.6898889 | batchy
2023-09-29 | 14:57:19.839 | [DBG] | Competition synchronization | 00:00:22.1583297 | batchy
2023-09-29 | 14:57:19.843 | [DBG] | Competition synchronization | 00:00:03.4250625 | batchy
2023-09-29 | 14:57:19.847 | [DBG] | Competition synchronization | 00:00:22.1657447 | batchy
2023-09-29 | 14:57:19.850 | [DBG] | Competition synchronization | 00:00:22.1684142 | batchy
2023-09-29 | 14:57:19.853 | [DBG] | Competition synchronization | 00:00:08.0197953 | batchy
2023-09-29 | 14:57:25.354 | [DBG] | Competition synchronization | 00:00:00.5117569 | batchy
2023-09-29 | 14:57:30.901 | [DBG] | Competition synchronization | 00:00:00.5532257 | batchy
2023-09-29 | 14:57:36.355 | [DBG] | Competition synchronization | 00:00:00.4505674 | batchy
2023-09-29 | 14:57:41.934 | [DBG] | Competition synchronization | 00:00:00.5718253 | batchy
2023-09-29 | 14:57:46.013 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 14:57:46.287 | [DBG] | GWS Request | 00:00:00.2740157 | batchy
2023-09-29 | 14:57:46.506 | [DBG] | GWS Request | 00:00:00.2190125 | batchy
2023-09-29 | 14:57:47.433 | [DBG] | Competition synchronization | 00:00:00.5024923 | batchy
2023-09-29 | 14:57:49.386 | [INF] | Available programs | 00:00:00.5513970 | batchy
2023-09-29 | 14:57:52.945 | [DBG] | Competition synchronization | 00:00:00.5049510 | batchy
2023-09-29 | 14:57:55.946 | [DBG] | GWS Request | 00:00:00.3370193 | batchy
2023-09-29 | 14:57:55.946 | [DBG] | Request Voucher | 00:00:00.3369903 | batchy
2023-09-29 | 14:57:57.069 | [DBG] | GWS Request | 00:00:00.2880165 | batchy
2023-09-29 | 14:57:57.069 | [DBG] | Send Type | 00:00:00.6253150 | batchy
2023-09-29 | 14:57:57.069 | [DBG] | Command finished | 00:00:01.4610836 | batchy
2023-09-29 | 14:58:16.512 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 14:58:16.726 | [DBG] | GWS Request | 00:00:00.2140123 | batchy
2023-09-29 | 14:58:16.976 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 14:58:46.979 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 14:58:47.227 | [DBG] | GWS Request | 00:00:00.2480142 | batchy
2023-09-29 | 14:58:47.446 | [DBG] | GWS Request | 00:00:00.2180125 | batchy
2023-09-29 | 14:59:02.603 | [DBG] | GWS Request | 00:00:00.3100178 | batchy
2023-09-29 | 14:59:02.604 | [INF] | Send Bill | 00:00:00.3106427 | batchy
2023-09-29 | 14:59:06.603 | [DBG] | GWS Request | 00:00:00.2890166 | batchy
2023-09-29 | 14:59:06.603 | [INF] | Send Bill | 00:00:00.2890854 | batchy
2023-09-29 | 14:59:07.075 | [DBG] | Competition synchronization | 00:00:00.4690381 | batchy
2023-09-29 | 14:59:09.942 | [INF] | Duplicate SynchronizeCurrentCompetitionsCommand | 00:00:03.3381910 | batchy
2023-09-29 | 14:59:10.322 | [DBG] | Competition synchronization | 00:00:03.7152330 | batchy
2023-09-29 | 14:59:11.291 | [DBG] | Competition synchronization | 00:00:04.6838122 | batchy
2023-09-29 | 14:59:14.200 | [INF] | Duplicate SynchronizeCompetitionCommand | 00:00:07.5934343 | batchy
2023-09-29 | 14:59:14.205 | [DBG] | Competition synchronization | 00:00:07.5982446 | batchy
2023-09-29 | 14:59:14.205 | [DBG] | Competition synchronization | 00:00:07.5982996 | batchy
2023-09-29 | 14:59:14.209 | [DBG] | Competition synchronization | 00:00:07.6026070 | batchy
2023-09-29 | 14:59:14.214 | [DBG] | Competition synchronization | 00:00:07.6078413 | batchy
2023-09-29 | 14:59:14.221 | [DBG] | Competition synchronization | 00:00:07.6142134 | batchy
2023-09-29 | 14:59:14.224 | [DBG] | Competition synchronization | 00:00:07.6169436 | batchy
2023-09-29 | 14:59:14.227 | [DBG] | Competition synchronization | 00:00:07.6199718 | batchy
2023-09-29 | 14:59:14.231 | [DBG] | Competition synchronization | 00:00:07.6246673 | batchy
2023-09-29 | 14:59:14.235 | [DBG] | Competition synchronization | 00:00:07.6284726 | batchy
2023-09-29 | 14:59:14.764 | [DBG] | Competition synchronization | 00:00:08.1569838 | batchy
2023-09-29 | 14:59:14.768 | [DBG] | Competition synchronization | 00:00:08.1607538 | batchy
2023-09-29 | 14:59:14.770 | [DBG] | Competition synchronization | 00:00:08.1632709 | batchy
2023-09-29 | 14:59:14.774 | [DBG] | Competition synchronization | 00:00:00.5695169 | batchy
2023-09-29 | 14:59:14.775 | [INF] | Available programs | 00:00:08.1675996 | batchy
2023-09-29 | 14:59:30.197 | [DBG] | GWS Request | 00:00:14.9088527 | batchy
2023-09-29 | 14:59:30.197 | [INF] | Send Bill | 00:00:14.9087194 | batchy
2023-09-29 | 14:59:30.198 | [WRN] | Long wait | 00:00:12.7397287 | batchy
2023-09-29 | 14:59:30.200 | [DBG] | GWS Request | 00:00:12.7417288 | batchy
2023-09-29 | 14:59:30.417 | [DBG] | GWS Request | 00:00:00.2170124 | batchy
2023-09-29 | 14:59:30.699 | [DBG] | GWS Request | 00:00:00.2820161 | batchy
2023-09-29 | 14:59:32.423 | [DBG] | Command finished | 00:00:16.3999380 | batchy
2023-09-29 | 14:59:33.419 | [INF] | Available programs | 00:00:13.9952727 | batchy
2023-09-29 | 14:59:33.478 | [DBG] | GWS Request | 00:00:00.2910167 | batchy
2023-09-29 | 14:59:33.479 | [INF] | Send Bill | 00:00:00.2913927 | batchy
2023-09-29 | 14:59:33.892 | [DBG] | Competition synchronization | 00:00:15.8226068 | batchy
2023-09-29 | 14:59:33.896 | [DBG] | Competition synchronization | 00:00:17.8711773 | batchy
2023-09-29 | 14:59:34.760 | [INF] | Duplicate SynchronizeCurrentCompetitionsCommand | 00:00:09.9985718 | batchy
2023-09-29 | 14:59:35.917 | [DBG] | GWS Request | 00:00:00.3510201 | batchy
2023-09-29 | 14:59:35.917 | [INF] | Send Race | 00:00:00.3508339 | batchy
2023-09-29 | 14:59:36.778 | [DBG] | Command finished | 00:00:01.2120694 | batchy
2023-09-29 | 14:59:39.360 | [DBG] | Competition synchronization | 00:00:00.4676937 | batchy
2023-09-29 | 15:00:00.705 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 15:00:00.949 | [DBG] | GWS Request | 00:00:00.2440140 | batchy
2023-09-29 | 15:00:01.167 | [DBG] | GWS Request | 00:00:00.2180125 | batchy
2023-09-29 | 15:00:31.172 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 15:00:31.387 | [DBG] | GWS Request | 00:00:00.2150123 | batchy
2023-09-29 | 15:00:31.669 | [DBG] | GWS Request | 00:00:00.2820162 | batchy
2023-09-29 | 15:01:01.686 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 15:01:01.920 | [DBG] | GWS Request | 00:00:00.2340134 | batchy
2023-09-29 | 15:01:02.170 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 15:01:32.183 | [DBG] | GWS Request | 00:00:00.0020001 | batchy
2023-09-29 | 15:01:32.420 | [DBG] | GWS Request | 00:00:00.2360135 | batchy
2023-09-29 | 15:01:32.639 | [DBG] | GWS Request | 00:00:00.2190126 | batchy
